name,link_id,osm_way_id,from_node_id,to_node_id,dir_flag,length,lanes,free_speed,capacity,link_type_name,link_type,geometry,allowed_uses,from_biway,is_link,VDF_fftt1,VDF_cap1
South Rural Road,676,436943774,236,441,1,49.97,3,56,,primary,3,"LINESTRING (-111.9262770 33.4075074, -111.9262721 33.4076664, -111.9262731 33.4079581)",auto,1,0,,
South Rural Road,677,436943774,441,236,1,49.97,5,56,,primary,3,"LINESTRING (-111.9262731 33.4079581, -111.9262721 33.4076664, -111.9262770 33.4075074)",auto,1,0,,
South Rural Road,678,436943776,442,236,1,45.17,5,56,,primary,3,"LINESTRING (-111.9262827 33.4071000, -111.9262824 33.4071452, -111.9262812 33.4073370, -111.9262810 33.4073669, -111.9262770 33.4075074)",auto,1,0,,
South Rural Road,679,436943776,236,442,1,45.17,3,56,,primary,3,"LINESTRING (-111.9262770 33.4075074, -111.9262810 33.4073669, -111.9262812 33.4073370, -111.9262824 33.4071452, -111.9262827 33.4071000)",auto,1,0,,
South Rural Road,680,436943780,385,126,1,42.82,4,56,,primary,3,"LINESTRING (-111.9262942 33.4124964, -111.9262962 33.4127843, -111.9262970 33.4128826)",auto,1,0,,
South Rural Road,681,436943780,126,385,1,42.82,3,56,,primary,3,"LINESTRING (-111.9262970 33.4128826, -111.9262962 33.4127843, -111.9262942 33.4124964)",auto,1,0,,
South Rural Road,682,436943781,126,440,1,27.35,3,56,,primary,3,"LINESTRING (-111.9262970 33.4128826, -111.9262973 33.4129511, -111.9262984 33.4131293)",auto,1,0,,
South Rural Road,683,436943781,440,126,1,27.35,4,56,,primary,3,"LINESTRING (-111.9262984 33.4131293, -111.9262973 33.4129511, -111.9262970 33.4128826)",auto,1,0,,
South Rural Road,684,436943782,443,384,1,39.85,3,56,,primary,3,"LINESTRING (-111.9262830 33.4101537, -111.9262840 33.4102046, -111.9262882 33.4105131)",auto,1,0,,
South Rural Road,685,436943782,384,443,1,39.85,3,56,,primary,3,"LINESTRING (-111.9262882 33.4105131, -111.9262840 33.4102046, -111.9262830 33.4101537)",auto,1,0,,
,686,436943784,415,429,1,14.76,,,,secondary,4,"LINESTRING (-111.9195397 33.4074443, -111.9195304 33.4075772)",auto,1,1,,
,687,436943784,429,415,1,14.76,,,,secondary,4,"LINESTRING (-111.9195304 33.4075772, -111.9195397 33.4074443)",auto,1,1,,
,688,436943785,444,426,1,5.35,,,,secondary,4,"LINESTRING (-111.9209436 33.4075259, -111.9209418 33.4075741)",auto,1,1,,
,689,436943785,426,444,1,5.35,,,,secondary,4,"LINESTRING (-111.9209418 33.4075741, -111.9209436 33.4075259)",auto,1,1,,
,690,436943786,408,418,1,13.75,1,,,secondary,4,"LINESTRING (-111.9252008 33.4074445, -111.9251976 33.4075685)",auto,1,1,,
,691,436943786,418,408,1,13.75,1,,,secondary,4,"LINESTRING (-111.9251976 33.4075685, -111.9252008 33.4074445)",auto,1,1,,
East Encanto Drive,692,442598424,255,261,1,14.31,,,,residential,6,"LINESTRING (-111.9344649 33.4096352, -111.9346152 33.4096628)",auto,0,0,,
East Apache Boulevard,693,458485326,299,304,1,29.55,2,56,,primary,3,"LINESTRING (-111.9136957 33.4146770, -111.9133779 33.4146776)",auto,0,0,,
East Apache Boulevard,694,458485327,301,445,1,24.53,2,56,,primary,3,"LINESTRING (-111.9133844 33.4148388, -111.9134588 33.4148377, -111.9136482 33.4148360)",auto,0,0,,
East Apache Boulevard,695,458485328,445,115,1,103.25,2,56,,primary,3,"LINESTRING (-111.9136482 33.4148360, -111.9147587 33.4148409)",auto,0,0,,
South McAllister Avenue,696,472156131,353,446,1,47.93,1,40,,tertiary,5,"LINESTRING (-111.9289410 33.4220194, -111.9289349 33.4219201, -111.9289333 33.4218962, -111.9289364 33.4215873)",auto,1,0,,
South McAllister Avenue,697,472156131,446,353,1,47.93,3,40,,tertiary,5,"LINESTRING (-111.9289364 33.4215873, -111.9289333 33.4218962, -111.9289349 33.4219201, -111.9289410 33.4220194)",auto,1,0,,
South Rural Road,698,472156132,396,400,1,8.63,3,56,,primary,3,"LINESTRING (-111.9263000 33.4202837, -111.9263019 33.4203615)",auto,1,0,,
South Rural Road,699,472156132,400,396,1,8.63,3,56,,primary,3,"LINESTRING (-111.9263019 33.4203615, -111.9263000 33.4202837)",auto,1,0,,
,700,478386471,447,448,1,64.24,,,,residential,6,"LINESTRING (-111.9333809 33.4173570, -111.9326900 33.4173629)",auto,1,0,,
,701,478386471,448,447,1,64.24,,,,residential,6,"LINESTRING (-111.9326900 33.4173629, -111.9333809 33.4173570)",auto,1,0,,
,702,478386472,448,449,1,235.42,,,,residential,6,"LINESTRING (-111.9326900 33.4173629, -111.9321368 33.4173666, -111.9315700 33.4173761, -111.9313904 33.4174105, -111.9303256 33.4174289, -111.9302261 33.4174289, -111.9301745 33.4173982)",auto,1,0,,
,703,478386472,449,448,1,235.42,,,,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.9302261 33.4174289, -111.9303256 33.4174289, -111.9313904 33.4174105, -111.9315700 33.4173761, -111.9321368 33.4173666, -111.9326900 33.4173629)",auto,1,0,,
,704,478386474,449,84,1,148.22,,,,residential,6,"LINESTRING (-111.9301745 33.4173982, -111.9301600 33.4173668, -111.9301410 33.4167334, -111.9301267 33.4166972, -111.9301124 33.4166739, -111.9300852 33.4166556, -111.9300319 33.4166347, -111.9299767 33.4166314, -111.9296389 33.4166347, -111.9295418 33.4166375, -111.9294043 33.4166443)",auto,1,0,,
,705,478386474,84,449,1,148.22,,,,residential,6,"LINESTRING (-111.9294043 33.4166443, -111.9295418 33.4166375, -111.9296389 33.4166347, -111.9299767 33.4166314, -111.9300319 33.4166347, -111.9300852 33.4166556, -111.9301124 33.4166739, -111.9301267 33.4166972, -111.9301410 33.4167334, -111.9301600 33.4173668, -111.9301745 33.4173982)",auto,1,0,,
South Rural Road,706,512810351,450,451,1,111.5,3,56,,primary,3,"LINESTRING (-111.9262744 33.4083544, -111.9262726 33.4086452, -111.9262777 33.4093601)",auto,1,0,,
South Rural Road,707,512810351,451,450,1,111.5,3,56,,primary,3,"LINESTRING (-111.9262777 33.4093601, -111.9262726 33.4086452, -111.9262744 33.4083544)",auto,1,0,,
East Apache Boulevard,708,512811687,183,324,1,141.27,2,56,,primary,3,"LINESTRING (-111.9306650 33.4146657, -111.9305094 33.4146672, -111.9303710 33.4146669, -111.9298286 33.4146655, -111.9291456 33.4146674)",auto,0,0,,
East Apache Boulevard,709,512811693,452,315,1,80.67,2,56,,primary,3,"LINESTRING (-111.9291473 33.4148012, -111.9300149 33.4147941)",auto,0,0,,
South Mill Avenue,710,519448767,291,453,1,99.19,2,56,,secondary,4,"LINESTRING (-111.9397600 33.4074084, -111.9397620 33.4075334, -111.9397623 33.4075558, -111.9397728 33.4083030)",auto,0,0,,
,711,521256034,407,411,1,14.69,,,,secondary,4,"LINESTRING (-111.9112300 33.4075712, -111.9112310 33.4074387)",auto,1,1,,
,712,521256034,411,407,1,14.69,,,,secondary,4,"LINESTRING (-111.9112310 33.4074387, -111.9112300 33.4075712)",auto,1,1,,
,713,521256037,454,52,1,8.13,,,,secondary,4,"LINESTRING (-111.9132493 33.4075140, -111.9132485 33.4074407)",auto,1,1,,
,714,521256037,52,454,1,8.13,,,,secondary,4,"LINESTRING (-111.9132485 33.4074407, -111.9132493 33.4075140)",auto,1,1,,
,715,521256038,414,454,1,6.77,,,,secondary,4,"LINESTRING (-111.9132484 33.4075751, -111.9132493 33.4075140)",auto,1,1,,
,716,521256038,454,414,1,6.77,,,,secondary,4,"LINESTRING (-111.9132493 33.4075140, -111.9132484 33.4075751)",auto,1,1,,
,717,521256040,404,240,1,7.61,,,,secondary,4,"LINESTRING (-111.9154379 33.4075755, -111.9154572 33.4075088)",auto,1,1,,
,718,521256040,240,404,1,7.61,,,,secondary,4,"LINESTRING (-111.9154572 33.4075088, -111.9154379 33.4075755)",auto,1,1,,
,719,521256041,419,444,1,9.1,,,,secondary,4,"LINESTRING (-111.9209405 33.4074439, -111.9209436 33.4075259)",auto,1,1,,
,720,521256041,444,419,1,9.1,,,,secondary,4,"LINESTRING (-111.9209436 33.4075259, -111.9209405 33.4074439)",auto,1,1,,
,721,521256043,422,30,1,14.79,,,,secondary,4,"LINESTRING (-111.9226118 33.4075789, -111.9226132 33.4075143, -111.9226148 33.4074455)",auto,1,1,,
,722,521256043,30,422,1,14.79,,,,secondary,4,"LINESTRING (-111.9226148 33.4074455, -111.9226132 33.4075143, -111.9226118 33.4075789)",auto,1,1,,
,723,521256044,280,455,1,8.83,,,,secondary,4,"LINESTRING (-111.9236803 33.4074433, -111.9236981 33.4075215)",auto,1,1,,
,724,521256044,455,280,1,8.83,,,,secondary,4,"LINESTRING (-111.9236981 33.4075215, -111.9236803 33.4074433)",auto,1,1,,
,725,521256045,455,132,1,6.79,,,,secondary,4,"LINESTRING (-111.9236981 33.4075215, -111.9237216 33.4075795)",auto,1,1,,
,726,521256045,132,455,1,6.79,,,,secondary,4,"LINESTRING (-111.9237216 33.4075795, -111.9236981 33.4075215)",auto,1,1,,
West University Drive,727,531917599,365,368,1,15.33,2,64,,primary,3,"LINESTRING (-111.9428734 33.4219273, -111.9430383 33.4219283)",auto,1,0,,
West University Drive,728,531917599,368,365,1,15.33,2,64,,primary,3,"LINESTRING (-111.9430383 33.4219283, -111.9428734 33.4219273)",auto,1,0,,
East Apache Boulevard,729,531950082,329,265,1,99.7,2,,,primary,3,"LINESTRING (-111.9399667 33.4167979, -111.9399330 33.4166760, -111.9398976 33.4165555, -111.9398690 33.4164661, -111.9398274 33.4163473, -111.9397721 33.4162377, -111.9396600 33.4160471, -111.9396045 33.4159562)",auto,0,0,,
South McClintock Drive,730,531969913,456,75,1,34.38,4,64,,secondary,4,"LINESTRING (-111.9091782 33.4211714, -111.9091721 33.4208613)",auto,0,0,,
South McClintock Drive,731,531969915,275,456,1,75.06,3,64,,secondary,4,"LINESTRING (-111.9090932 33.4218349, -111.9091796 33.4216472, -111.9091784 33.4214898, -111.9091788 33.4213857, -111.9091782 33.4211714)",auto,0,0,,
East University Drive,732,532215357,358,344,1,48.94,2,64,,secondary,4,"LINESTRING (-111.9254096 33.4220303, -111.9253713 33.4220302, -111.9248832 33.4220294)",auto,1,0,,
East University Drive,733,532215357,344,358,1,48.94,3,64,,secondary,4,"LINESTRING (-111.9248832 33.4220294, -111.9253713 33.4220302, -111.9254096 33.4220303)",auto,1,0,,
South Dorsey Lane,734,532227830,376,297,1,26.58,1,40,,tertiary,5,"LINESTRING (-111.9176980 33.4148781, -111.9176986 33.4148015, -111.9176992 33.4147300, -111.9176990 33.4147003, -111.9177000 33.4146384)",auto,1,0,,
South Dorsey Lane,735,532227830,297,376,1,26.58,1,40,,tertiary,5,"LINESTRING (-111.9177000 33.4146384, -111.9176990 33.4147003, -111.9176992 33.4147300, -111.9176986 33.4148015, -111.9176980 33.4148781)",auto,1,0,,
East Apache Boulevard,736,532227834,227,303,1,77.33,2,56,,primary,3,"LINESTRING (-111.9220805 33.4147096, -111.9218918 33.4147095, -111.9215519 33.4147093, -111.9212851 33.4147092, -111.9212488 33.4147092)",auto,0,0,,
East Apache Boulevard,737,532227836,182,227,1,55.58,3,56,,primary,3,"LINESTRING (-111.9226783 33.4147140, -111.9220805 33.4147096)",auto,0,0,,
South Elm Street,738,532227838,457,50,1,7.86,1,40,,residential,6,"LINESTRING (-111.9124745 33.4147475, -111.9124720 33.4146766)",auto,1,0,,
South Elm Street,739,532227838,50,457,1,7.86,1,40,,residential,6,"LINESTRING (-111.9124720 33.4146766, -111.9124745 33.4147475)",auto,1,0,,
East Apache Boulevard,740,533371302,458,320,1,33.35,3,56,,primary,3,"LINESTRING (-111.9271067 33.4146890, -111.9269614 33.4146908, -111.9267480 33.4146920)",auto,0,0,,
East Apache Boulevard,741,533371303,327,452,1,162.97,2,56,,primary,3,"LINESTRING (-111.9273946 33.4148143, -111.9285674 33.4148071, -111.9291473 33.4148012)",auto,0,0,,
South Terrace Road,742,533371305,179,178,1,20.25,1,,,tertiary,5,"LINESTRING (-111.9205450 33.4148706, -111.9204865 33.4147721, -111.9204480 33.4147071)",auto,0,0,,
South Terrace Road,743,533371306,178,459,1,20.69,1,,,tertiary,5,"LINESTRING (-111.9204480 33.4147071, -111.9204281 33.4147648, -111.9203868 33.4148865)",auto,0,0,,
South Mill Avenue,744,533573774,85,296,1,48.1,2,56,,secondary,4,"LINESTRING (-111.9398917 33.4135032, -111.9398829 33.4130694)",auto,1,0,,
South Mill Avenue,745,533573774,296,85,1,48.1,2,56,,secondary,4,"LINESTRING (-111.9398829 33.4130694, -111.9398917 33.4135032)",auto,1,0,,
South Mill Avenue,746,533573775,59,85,1,13.76,2,56,,secondary,4,"LINESTRING (-111.9398928 33.4136273, -111.9398917 33.4135032)",auto,1,0,,
South Mill Avenue,747,533573775,85,59,1,13.76,2,56,,secondary,4,"LINESTRING (-111.9398917 33.4135032, -111.9398928 33.4136273)",auto,1,0,,
East University Drive,748,533573776,215,148,1,167.98,2,,,secondary,4,"LINESTRING (-111.9399390 33.4219356, -111.9398538 33.4218932, -111.9393175 33.4218971, -111.9389394 33.4218979, -111.9389268 33.4218979, -111.9382460 33.4218977, -111.9381460 33.4218977)",auto,0,0,,
South Myrtle Avenue,749,533573777,460,148,1,9.92,,,,residential,6,"LINESTRING (-111.9381450 33.4219872, -111.9381460 33.4218977)",auto,1,0,,
South Myrtle Avenue,750,533573777,148,460,1,9.92,,,,residential,6,"LINESTRING (-111.9381460 33.4218977, -111.9381450 33.4219872)",auto,1,0,,
South Myrtle Avenue,751,533573778,461,460,1,12.51,,,,residential,6,"LINESTRING (-111.9381457 33.4221000, -111.9381450 33.4220520, -111.9381450 33.4219872)",auto,1,0,,
South Myrtle Avenue,752,533573778,460,461,1,12.51,,,,residential,6,"LINESTRING (-111.9381450 33.4219872, -111.9381450 33.4220520, -111.9381457 33.4221000)",auto,1,0,,
East University Drive,753,533573779,460,359,1,81.2,2,56,,secondary,4,"LINESTRING (-111.9381450 33.4219872, -111.9382510 33.4219878, -111.9389138 33.4219837, -111.9389328 33.4219836, -111.9390184 33.4219833)",auto,0,0,,
South Mill Avenue,754,533573780,462,341,1,117.17,3,48,,primary,3,"LINESTRING (-111.9400470 33.4204936, -111.9400454 33.4204161, -111.9400431 33.4202617, -111.9400338 33.4194368)",auto,0,0,,
East University Drive,755,533573781,215,54,1,13.11,3,56,,secondary,4,"LINESTRING (-111.9399390 33.4219356, -111.9400800 33.4219347)",auto,1,0,,
East University Drive,756,533573781,54,215,1,13.11,3,56,,secondary,4,"LINESTRING (-111.9400800 33.4219347, -111.9399390 33.4219356)",auto,1,0,,
South Ash Avenue,757,533573786,463,363,1,78.11,1,40,,residential,6,"LINESTRING (-111.9423905 33.4212237, -111.9423906 33.4213209, -111.9423904 33.4213628, -111.9423936 33.4216625, -111.9423945 33.4217049, -111.9423956 33.4218115, -111.9423890 33.4219281)",auto,1,0,,
South Ash Avenue,758,533573786,363,463,1,78.11,1,40,,residential,6,"LINESTRING (-111.9423890 33.4219281, -111.9423956 33.4218115, -111.9423945 33.4217049, -111.9423936 33.4216625, -111.9423904 33.4213628, -111.9423906 33.4213209, -111.9423905 33.4212237)",auto,1,0,,
East University Drive,759,533573787,352,224,1,109.17,2,56,,secondary,4,"LINESTRING (-111.9295985 33.4220148, -111.9297409 33.4220518, -111.9307660 33.4220427)",auto,0,0,,
South College Avenue,760,533573788,464,286,1,35.65,2,,,tertiary,5,"LINESTRING (-111.9349501 33.4150744, -111.9349563 33.4148208, -111.9349590 33.4147529)",auto,0,0,,
East Apache Boulevard,761,533573789,323,465,1,114.64,2,56,,primary,3,"LINESTRING (-111.9349550 33.4146147, -111.9346669 33.4146211, -111.9342960 33.4146294, -111.9338144 33.4146435, -111.9337225 33.4146441)",auto,0,0,,
East Apache Boulevard,762,533573789,465,317,1,18.78,2,56,,primary,3,"LINESTRING (-111.9337225 33.4146441, -111.9335205 33.4146455)",auto,0,0,,
South College Avenue,763,533573790,286,323,1,15.33,1,,,tertiary,5,"LINESTRING (-111.9349590 33.4147529, -111.9349581 33.4147255, -111.9349569 33.4146882, -111.9349550 33.4146577, -111.9349550 33.4146147)",auto,1,0,,
South College Avenue,764,533573790,323,286,1,15.33,1,,,tertiary,5,"LINESTRING (-111.9349550 33.4146147, -111.9349550 33.4146577, -111.9349569 33.4146882, -111.9349581 33.4147255, -111.9349590 33.4147529)",auto,1,0,,
South Dorsey Lane,765,536925019,145,376,1,33.97,2,40,,tertiary,5,"LINESTRING (-111.9176985 33.4151844, -111.9176942 33.4149751, -111.9176980 33.4148781)",auto,1,0,,
South Dorsey Lane,766,536925019,376,145,1,33.97,1,40,,tertiary,5,"LINESTRING (-111.9176980 33.4148781, -111.9176942 33.4149751, -111.9176985 33.4151844)",auto,1,0,,
South Dorsey Lane,767,536925022,466,141,1,180.69,1,40,,tertiary,5,"LINESTRING (-111.9177035 33.4216544, -111.9177040 33.4214960, -111.9177046 33.4212686, -111.9177096 33.4206954, -111.9177074 33.4203063, -111.9177077 33.4201858, -111.9177082 33.4200246)",auto,1,0,,
South Dorsey Lane,768,536925022,141,466,1,180.69,1,40,,tertiary,5,"LINESTRING (-111.9177082 33.4200246, -111.9177077 33.4201858, -111.9177074 33.4203063, -111.9177096 33.4206954, -111.9177046 33.4212686, -111.9177040 33.4214960, -111.9177035 33.4216544)",auto,1,0,,
South Dorsey Lane,769,536925025,354,466,1,40.39,1,40,,tertiary,5,"LINESTRING (-111.9177020 33.4220187, -111.9177028 33.4218974, -111.9177035 33.4216544)",auto,1,0,,
South Dorsey Lane,770,536925025,466,354,1,40.39,2,40,,tertiary,5,"LINESTRING (-111.9177035 33.4216544, -111.9177028 33.4218974, -111.9177020 33.4220187)",auto,1,0,,
South Dorsey Lane,771,536925027,467,354,1,9.02,2,,,tertiary,5,"LINESTRING (-111.9176996 33.4221000, -111.9177020 33.4220187)",auto,1,0,,
South Dorsey Lane,772,536925027,354,467,1,9.02,1,,,tertiary,5,"LINESTRING (-111.9177020 33.4220187, -111.9176996 33.4221000)",auto,1,0,,
South Dorsey Lane,773,536925030,196,468,1,135.41,1,,,tertiary,5,"LINESTRING (-111.9176978 33.4092243, -111.9176934 33.4090761, -111.9176894 33.4086162, -111.9176908 33.4084681, -111.9176922 33.4083190, -111.9176951 33.4080030)",auto,1,0,,
South Dorsey Lane,774,536925030,468,196,1,135.41,1,,,tertiary,5,"LINESTRING (-111.9176951 33.4080030, -111.9176922 33.4083190, -111.9176908 33.4084681, -111.9176894 33.4086162, -111.9176934 33.4090761, -111.9176978 33.4092243)",auto,1,0,,
South Dorsey Lane,775,536925031,468,436,1,47.32,2,,,tertiary,5,"LINESTRING (-111.9176951 33.4080030, -111.9176983 33.4076542, -111.9176965 33.4075762)",auto,1,0,,
South Dorsey Lane,776,536925031,436,468,1,47.32,1,,,tertiary,5,"LINESTRING (-111.9176965 33.4075762, -111.9176983 33.4076542, -111.9176951 33.4080030)",auto,1,0,,
South Dorsey Lane,777,536925032,242,469,1,8.25,1,,,tertiary,5,"LINESTRING (-111.9177031 33.4071744, -111.9177033 33.4071000)",auto,1,0,,
South Dorsey Lane,778,536925032,469,242,1,8.25,1,,,tertiary,5,"LINESTRING (-111.9177033 33.4071000, -111.9177031 33.4071744)",auto,1,0,,
South Ash Avenue,779,536925040,363,470,1,19.06,1,48,,tertiary,5,"LINESTRING (-111.9423890 33.4219281, -111.9423888 33.4219395, -111.9423874 33.4220465, -111.9423888 33.4221000)",auto,1,0,,
South Ash Avenue,780,536925040,470,363,1,19.06,2,48,,tertiary,5,"LINESTRING (-111.9423888 33.4221000, -111.9423874 33.4220465, -111.9423888 33.4219395, -111.9423890 33.4219281)",auto,1,0,,
South College Avenue,781,536925042,370,258,1,38.04,1,,,tertiary,5,"LINESTRING (-111.9349040 33.4074493, -111.9349047 33.4073228, -111.9349055 33.4071062)",auto,1,0,,
South College Avenue,782,536925042,258,370,1,38.04,2,,,tertiary,5,"LINESTRING (-111.9349055 33.4071062, -111.9349047 33.4073228, -111.9349040 33.4074493)",auto,1,0,,
South College Avenue,783,536925043,471,370,1,60.03,2,,,tertiary,5,"LINESTRING (-111.9349089 33.4079907, -111.9349050 33.4075768, -111.9349040 33.4074493)",auto,1,0,,
South College Avenue,784,536925043,370,471,1,60.03,1,,,tertiary,5,"LINESTRING (-111.9349040 33.4074493, -111.9349050 33.4075768, -111.9349089 33.4079907)",auto,1,0,,
South College Avenue,785,536925044,257,471,1,153.91,1,,,tertiary,5,"LINESTRING (-111.9349150 33.4093789, -111.9349119 33.4089659, -111.9349107 33.4088561, -111.9349102 33.4086910, -111.9349095 33.4084881, -111.9349089 33.4079907)",auto,1,0,,
South College Avenue,786,536925044,471,257,1,153.91,1,,,tertiary,5,"LINESTRING (-111.9349089 33.4079907, -111.9349095 33.4084881, -111.9349102 33.4086910, -111.9349107 33.4088561, -111.9349119 33.4089659, -111.9349150 33.4093789)",auto,1,0,,
South College Avenue,787,536925045,323,177,1,33.34,1,40,,tertiary,5,"LINESTRING (-111.9349550 33.4146147, -111.9349540 33.4145627, -111.9349493 33.4143140)",auto,1,0,,
South College Avenue,788,536925045,177,323,1,33.34,2,40,,tertiary,5,"LINESTRING (-111.9349493 33.4143140, -111.9349540 33.4145627, -111.9349550 33.4146147)",auto,1,0,,
South College Avenue,789,536925046,289,464,1,47.75,2,,,tertiary,5,"LINESTRING (-111.9349498 33.4155051, -111.9349501 33.4150744)",auto,0,0,,
South Terrace Road,790,537091884,472,179,1,87.56,2,40,,tertiary,5,"LINESTRING (-111.9211282 33.4154818, -111.9206868 33.4150780, -111.9206122 33.4150047, -111.9205921 33.4149724, -111.9205450 33.4148706)",auto,0,0,,
